instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,year,month,day,day_of_week,season_label,month_label,weather_label,weekday_label,casual_percent,registered_percent,temp_actual,atemp_actual,hum_actual,windspeed_actual,cluster
571,2012-07-24,3,1,7,0,2,1,1,0.750833,0.70645,0.655,0.211454,1140,6452,7592,2012,7,24,Tuesday,Fall,Jul,Clear,Tuesday,15.015806111696522,84.98419388830347,30.784153,35.3225,65.5,14.167418,2
572,2012-07-25,3,1,7,0,3,1,1,0.724167,0.654054,0.45,0.1648,1383,6790,8173,2012,7,25,Wednesday,Fall,Jul,Clear,Wednesday,16.92157102655084,83.07842897344916,29.690847,32.7027,45.0,11.0416,2
573,2012-07-26,3,1,7,0,4,1,1,0.776667,0.739263,0.596667,0.284813,1036,5825,6861,2012,7,26,Thursday,Fall,Jul,Clear,Thursday,15.099839673516978,84.90016032648302,31.843347,36.96315,59.66669999999999,19.082470999999998,2
574,2012-07-27,3,1,7,0,5,1,1,0.781667,0.734217,0.594583,0.152992,1259,5645,6904,2012,7,27,Friday,Fall,Jul,Clear,Friday,18.235805330243338,81.76419466975666,32.048347,36.71085,59.458299999999994,10.250464,2
575,2012-07-28,3,1,7,0,6,0,1,0.755833,0.697604,0.613333,0.15735,2234,4451,6685,2012,7,28,Saturday,Fall,Jul,Clear,Saturday,33.41810022438295,66.58189977561705,30.989152999999998,34.8802,61.3333,10.542449999999999,2
576,2012-07-29,3,1,7,0,0,0,1,0.721667,0.667933,0.62375,0.170396,2153,4444,6597,2012,7,29,Sunday,Fall,Jul,Clear,Sunday,32.63604668788843,67.36395331211156,29.588347,33.39665,62.375,11.416532,2
577,2012-07-30,3,1,7,0,1,1,1,0.730833,0.684987,0.66875,0.153617,1040,6065,7105,2012,7,30,Monday,Fall,Jul,Clear,Monday,14.637579169598874,85.36242083040113,29.964153,34.24935,66.875,10.292339,2
578,2012-07-31,3,1,7,0,2,1,1,0.713333,0.662896,0.704167,0.165425,968,6248,7216,2012,7,31,Tuesday,Fall,Jul,Clear,Tuesday,13.414634146341465,86.58536585365853,29.246653,33.144800000000004,70.41669999999999,11.083475,2
579,2012-08-01,3,1,8,0,3,1,1,0.7175,0.667308,0.6775,0.141179,1074,6506,7580,2012,8,1,Wednesday,Fall,Aug,Clear,Wednesday,14.168865435356201,85.83113456464379,29.4175,33.3654,67.75,9.458993,2
580,2012-08-02,3,1,8,0,4,1,1,0.7525,0.707088,0.659583,0.129354,983,6278,7261,2012,8,2,Thursday,Fall,Aug,Clear,Thursday,13.538080154248727,86.46191984575128,30.8525,35.354400000000005,65.95830000000001,8.666718,2
581,2012-08-03,3,1,8,0,5,1,2,0.765833,0.722867,0.6425,0.215792,1328,5847,7175,2012,8,3,Friday,Fall,Aug,Mist,Friday,18.50871080139373,81.49128919860628,31.399153,36.143350000000005,64.25,14.458064,2
582,2012-08-04,3,1,8,0,6,0,1,0.793333,0.751267,0.613333,0.257458,2345,4479,6824,2012,8,4,Saturday,Fall,Aug,Clear,Saturday,34.36400937866354,65.63599062133646,32.526652999999996,37.56335,61.3333,17.249686,2
583,2012-08-05,3,1,8,0,0,0,1,0.769167,0.731079,0.6525,0.290421,1707,3757,5464,2012,8,5,Sunday,Fall,Aug,Clear,Sunday,31.240849194729137,68.75915080527086,31.535847,36.55395,65.25,19.458206999999998,2
584,2012-08-06,3,1,8,0,1,1,2,0.7525,0.710246,0.654167,0.129354,1233,5780,7013,2012,8,6,Monday,Fall,Aug,Mist,Monday,17.581634108084984,82.41836589191502,30.8525,35.5123,65.4167,8.666718,2
585,2012-08-07,3,1,8,0,2,1,2,0.735833,0.697621,0.70375,0.116908,1278,5995,7273,2012,8,7,Tuesday,Fall,Aug,Mist,Tuesday,17.5718410559604,82.4281589440396,30.169152999999998,34.88105,70.375,7.8328359999999995,2
586,2012-08-08,3,1,8,0,3,1,2,0.75,0.707717,0.672917,0.1107,1263,6271,7534,2012,8,8,Wednesday,Fall,Aug,Mist,Wednesday,16.764003185558803,83.23599681444121,30.75,35.385850000000005,67.29169999999999,7.4169,2
587,2012-08-09,3,1,8,0,4,1,1,0.755833,0.699508,0.620417,0.1561,1196,6090,7286,2012,8,9,Thursday,Fall,Aug,Clear,Thursday,16.41504254735108,83.58495745264891,30.989152999999998,34.9754,62.0417,10.458699999999999,2
588,2012-08-10,3,1,8,0,5,1,2,0.715833,0.667942,0.715833,0.238813,1065,4721,5786,2012,8,10,Friday,Fall,Aug,Mist,Friday,18.406498444521258,81.59350155547874,29.349153,33.3971,71.58330000000001,16.000471,2
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,2247,4052,6299,2012,8,11,Saturday,Fall,Aug,Mist,Saturday,35.67232894110176,64.32767105889823,28.392500000000002,31.91335,73.2917,13.834093,2
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,2182,4362,6544,2012,8,12,Sunday,Fall,Aug,Clear,Sunday,33.343520782396084,66.65647921760392,28.734153000000003,32.22895,53.041700000000006,8.208304,2
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,1207,5676,6883,2012,8,13,Monday,Fall,Aug,Clear,Monday,17.535958157780037,82.46404184221996,29.554153,33.112700000000004,54.541700000000006,9.126204,2
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,1128,5656,6784,2012,8,14,Tuesday,Fall,Aug,Clear,Tuesday,16.62735849056604,83.37264150943396,29.793346999999997,33.838950000000004,68.6667,11.333586,2
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,2012,8,15,Wednesday,Fall,Aug,Clear,Wednesday,16.305975227984213,83.69402477201578,28.973347,32.70185,61.9583,11.374657000000001,2
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,2012,8,16,Thursday,Fall,Aug,Clear,Thursday,17.59368836291913,82.40631163708086,29.485847,32.7344,51.916700000000006,9.500332,2
595,2012-08-17,3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,2012,8,17,Friday,Fall,Aug,Clear,Friday,20.747062115277,79.252937884723,29.656653,12.120000000000001,57.0833,15.500718,2
596,2012-08-18,3,1,8,0,6,0,1,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,2012,8,18,Saturday,Fall,Aug,Clear,Saturday,35.94405594405594,64.05594405594405,27.811653,30.903550000000003,60.3333,11.917089,2
597,2012-08-19,3,1,8,0,0,0,2,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,2012,8,19,Sunday,Fall,Aug,Mist,Sunday,26.555286876236533,73.44471312376346,26.069153,30.1777,71.1667,5.79215,1
598,2012-08-20,3,1,8,0,1,1,2,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,2012,8,20,Monday,Fall,Aug,Mist,Monday,15.712098009188361,84.28790199081165,26.069153,29.798350000000003,73.4167,8.708593,2
599,2012-08-21,3,1,8,0,2,1,1,0.649167,0.601025,0.67375,0.0727708,1081,5925,7006,2012,8,21,Tuesday,Fall,Aug,Clear,Tuesday,15.429631744219241,84.57036825578076,26.615847000000002,30.051250000000003,67.375,4.8756436,2
600,2012-08-22,3,1,8,0,3,1,1,0.6675,0.621854,0.677083,0.0702833,1094,6281,7375,2012,8,22,Wednesday,Fall,Aug,Clear,Wednesday,14.833898305084745,85.16610169491526,27.3675,31.0927,67.7083,4.708981100000001,2
601,2012-08-23,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,2012,8,23,Thursday,Fall,Aug,Clear,Thursday,17.553122987765615,82.44687701223438,28.529153,31.8504,63.5833,5.6679186,2
602,2012-08-24,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,2012,8,24,Friday,Fall,Aug,Mist,Friday,17.475600105513056,82.52439989448695,28.802500000000002,32.355000000000004,61.5,4.8337686,2
603,2012-08-25,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,2012,8,25,Saturday,Fall,Aug,Mist,Saturday,30.216421609119443,69.78357839088055,27.128347,30.934800000000003,71.2917,16.375336,2
604,2012-08-26,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,2012,8,26,Sunday,Fall,Aug,Mist,Sunday,28.220742150333017,71.77925784966699,26.786653,29.799799999999998,84.5833,15.333486,1
605,2012-08-27,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,2012,8,27,Monday,Fall,Aug,Clear,Monday,14.298106115367935,85.70189388463206,28.836653,32.7344,73.04169999999999,8.625110999999999,2
606,2012-08-28,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,2012,8,28,Tuesday,Fall,Aug,Clear,Tuesday,13.28125,86.71875,29.861653,33.3025,62.0,12.791975,2
607,2012-08-29,3,1,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,2012,8,29,Wednesday,Fall,Aug,Clear,Wednesday,15.291672080031182,84.70832791996882,28.085,31.786649999999998,55.2083,7.541653999999999,2
608,2012-08-30,3,1,8,0,4,1,1,0.706667,0.652779,0.590417,0.0771167,1172,6541,7713,2012,8,30,Thursday,Fall,Aug,Clear,Thursday,15.195125113444833,84.80487488655517,28.973347,32.63895,59.0417,5.1668189,2
609,2012-08-31,3,1,8,0,5,1,1,0.764167,0.6894,0.5875,0.168533,1433,5917,7350,2012,8,31,Friday,Fall,Aug,Clear,Friday,19.49659863945578,80.50340136054422,31.330847000000002,34.47,58.75,11.291711,2
610,2012-09-01,3,1,9,0,6,0,2,0.753333,0.702654,0.638333,0.113187,2352,3788,6140,2012,9,1,Saturday,Fall,Sep,Mist,Saturday,38.306188925081436,61.69381107491857,30.886653000000003,35.1327,63.8333,7.5835289999999995,2
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,2012,9,2,Sunday,Fall,Sep,Mist,Sunday,44.97418244406196,55.02581755593804,28.563347,32.45,81.5,4.2927436,2
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2012,9,3,Monday,Fall,Sep,Clear,Monday,32.56546237984753,67.43453762015247,29.0075,33.081450000000004,79.0833,10.125107,2
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2012,9,4,Tuesday,Fall,Sep,Clear,Tuesday,12.63111888111888,87.36888111888112,29.759152999999998,34.3444,75.5,15.833507,2
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,2012,9,5,Wednesday,Fall,Sep,Clear,Wednesday,11.698537682789652,88.30146231721034,30.203346999999997,35.44915,74.125,12.583136,2
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,2012,9,6,Thursday,Fall,Sep,Mist,Thursday,9.85007254554248,90.14992745445753,28.563347,32.766450000000006,81.0417,9.542207,1
616,2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,2012,9,7,Friday,Fall,Sep,Clear,Friday,13.92590618336887,86.07409381663112,28.836653,32.8602,73.625,11.500282,2
617,2012-09-08,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,2012,9,8,Saturday,Fall,Sep,Mist,Saturday,26.054216867469883,73.94578313253012,27.025847,30.556050000000003,79.91669999999999,18.833968000000002,2
618,2012-09-09,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,2012,9,9,Sunday,Fall,Sep,Clear,Sunday,31.238604594627446,68.76139540537255,25.009999999999998,28.946250000000003,54.75,15.041232,2
619,2012-09-10,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,2012,9,10,Monday,Fall,Sep,Clear,Monday,14.857142857142858,85.14285714285714,23.916653,28.2827,50.375,17.333771000000002,2
620,2012-09-11,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,2012,9,11,Tuesday,Fall,Sep,Clear,Tuesday,13.776232779709025,86.22376722029097,23.677500000000002,27.7146,52.0,6.1676314,2
621,2012-09-12,3,1,9,0,3,1,1,0.599167,0.570075,0.577083,0.131846,1050,6820,7870,2012,9,12,Wednesday,Fall,Sep,Clear,Wednesday,13.341804320203304,86.6581956797967,24.565847,28.50375,57.7083,8.833682,2
622,2012-09-13,3,1,9,0,4,1,1,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804,2012,9,13,Thursday,Fall,Sep,Clear,Thursday,13.505894413121478,86.49410558687852,25.1125,28.9779,63.708299999999994,5.5422936,2
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,2012,9,14,Friday,Fall,Sep,Clear,Friday,17.21812960419528,82.78187039580473,25.966653,29.704150000000002,67.25,6.9588209999999995,2
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,2012,9,15,Saturday,Fall,Sep,Clear,Saturday,36.26348404865733,63.73651595134267,24.941653000000002,29.29335,50.1667,16.583907,2
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,2012,9,16,Sunday,Fall,Sep,Clear,Sunday,29.537706259375422,70.46229374062457,23.779999999999998,28.15625,56.99999999999999,6.042281099999999,2
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,2012,9,17,Monday,Fall,Sep,Mist,Monday,14.878439365264231,85.12156063473577,23.814153,27.652500000000003,73.4583,10.166713999999999,2
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,2012,9,18,Tuesday,Fall,Sep,Mist,Tuesday,9.108765038055488,90.8912349619445,25.556653,28.253349999999998,87.25,23.958329,1
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,2012,9,19,Wednesday,Fall,Sep,Clear,Wednesday,10.380714003425108,89.61928599657489,22.6525,27.0202,53.6667,14.416725,2
629,2012-09-20,3,1,9,0,4,1,1,0.546667,0.532192,0.618333,0.118167,939,6781,7720,2012,9,20,Thursday,Fall,Sep,Clear,Thursday,12.16321243523316,87.83678756476684,22.413347,26.6096,61.8333,7.917189,2
630,2012-09-21,3,1,9,0,5,1,1,0.599167,0.571971,0.66875,0.154229,1250,6917,8167,2012,9,21,Friday,Fall,Sep,Clear,Friday,15.305497734786336,84.69450226521367,24.565847,28.59855,66.875,10.333343000000001,2
631,2012-09-22,3,1,9,0,6,0,1,0.65,0.610488,0.646667,0.283583,2512,5883,8395,2012,9,22,Saturday,Fall,Sep,Clear,Saturday,29.922572960095295,70.0774270399047,26.650000000000002,30.5244,64.6667,19.000061,2
632,2012-09-23,4,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,2012,9,23,Sunday,Winter,Sep,Clear,Sunday,31.035791071202734,68.96420892879726,21.695847,25.946649999999998,46.7083,14.958286000000001,2
633,2012-09-24,4,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,2012,9,24,Monday,Winter,Sep,Clear,Monday,13.461538461538462,86.53846153846155,21.080847000000002,25.12565,49.2917,9.541068000000001,2
634,2012-09-25,4,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,2012,9,25,Tuesday,Winter,Sep,Clear,Tuesday,11.209869992040328,88.79013000795966,22.55,27.208949999999998,56.99999999999999,15.833507,2
635,2012-09-26,4,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,2012,9,26,Wednesday,Winter,Sep,Clear,Wednesday,10.177162808741755,89.82283719125824,26.035,29.83065,63.083299999999994,16.3748,2
636,2012-09-27,4,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,2012,9,27,Thursday,Winter,Sep,Mist,Thursday,10.158257811443256,89.84174218855674,26.650000000000002,30.398750000000003,69.08330000000001,9.000914,2
637,2012-09-28,4,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,2012,9,28,Friday,Winter,Sep,Mist,Friday,14.093054619015511,85.9069453809845,25.385847000000002,29.29315,69.0,10.999993,2
638,2012-09-29,4,1,9,0,6,0,1,0.5425,0.530296,0.542917,0.227604,2589,5966,8555,2012,9,29,Saturday,Winter,Sep,Clear,Saturday,30.26300409117475,69.73699590882525,22.2425,26.5148,54.2917,15.249468,2
639,2012-09-30,4,1,9,0,0,0,1,0.526667,0.517663,0.583333,0.134958,2015,4874,6889,2012,9,30,Sunday,Winter,Sep,Clear,Sunday,29.24952823341559,70.75047176658441,21.593347,25.88315,58.3333,9.042186,2
640,2012-10-01,4,1,10,0,1,1,2,0.520833,0.512,0.649167,0.0908042,763,6015,6778,2012,10,1,Monday,Winter,Oct,Mist,Monday,11.257007966951903,88.7429920330481,21.354153,25.6,64.9167,6.0838814,2
641,2012-10-02,4,1,10,0,2,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,2012,10,2,Tuesday,Winter,Oct,Light Snow/Rain,Tuesday,6.790256520801898,93.20974347919811,24.224153,27.116649999999996,87.16669999999999,6.9998249999999995,1
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,2012,10,3,Wednesday,Winter,Oct,Mist,Wednesday,9.614368726888536,90.38563127311147,26.9575,29.95665,79.375,4.4585686,2
643,2012-10-04,4,1,10,0,4,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,2012,10,4,Thursday,Winter,Oct,Mist,Thursday,12.158842794759824,87.84115720524017,26.9575,30.398750000000003,72.2917,7.875582,2
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,2012,10,5,Friday,Winter,Oct,Clear,Friday,18.587542913192742,81.41245708680725,25.215,29.00935,62.74999999999999,7.12545,2
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,2012,10,6,Saturday,Winter,Oct,Clear,Saturday,38.05398618957941,61.94601381042059,22.720847,26.92605,66.41669999999999,17.957675000000002,2
646,2012-10-07,4,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,2012,10,7,Sunday,Winter,Oct,Mist,Sunday,22.25071225071225,77.74928774928776,17.049153,20.99065,70.8333,9.457854000000001,1
647,2012-10-08,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,2012,10,8,Monday,Winter,Oct,Mist,Monday,15.954728002920774,84.04527199707923,15.716652999999999,19.3804,70.9583,12.708492999999999,1
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,2012,10,9,Tuesday,Winter,Oct,Mist,Tuesday,9.402377972465583,90.59762202753441,18.313347,21.9056,76.16669999999999,12.7501,1
649,2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,2012,10,10,Wednesday,Winter,Oct,Clear,Wednesday,10.141724093095826,89.85827590690417,21.080847000000002,25.1571,63.083299999999994,12.584007,2
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,2012,10,11,Thursday,Winter,Oct,Clear,Thursday,11.017173051519155,88.98282694848085,17.835,21.55835,46.3333,12.166932000000001,2
651,2012-10-12,4,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,2012,10,12,Friday,Winter,Oct,Clear,Friday,14.55644053831365,85.44355946168635,17.9375,21.65355,53.91669999999999,15.751164,2
652,2012-10-13,4,1,10,0,6,0,1,0.393333,0.391396,0.494583,0.146142,2252,4857,7109,2012,10,13,Saturday,Winter,Oct,Clear,Saturday,31.67815445210297,68.32184554789703,16.126653,19.5698,49.4583,9.791514,2
653,2012-10-14,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,2080,4559,6639,2012,10,14,Sunday,Winter,Oct,Clear,Sunday,31.330019581262235,68.66998041873777,21.388347,25.4102,64.0417,18.667004000000002,2
654,2012-10-15,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875,2012,10,15,Monday,Winter,Oct,Mist,Monday,12.936170212765957,87.06382978723404,23.028347,26.9575,70.75,19.834478999999998,3
655,2012-10-16,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534,2012,10,16,Tuesday,Winter,Oct,Clear,Tuesday,12.237855057074595,87.7621449429254,19.201653,23.042299999999997,55.833299999999994,12.208807,2
656,2012-10-17,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461,2012,10,17,Wednesday,Winter,Oct,Clear,Wednesday,13.121565473797078,86.87843452620292,18.689153,22.5054,69.2917,6.791857,2
657,2012-10-18,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509,2012,10,18,Thursday,Winter,Oct,Mist,Thursday,13.423891330403514,86.57610866959648,21.4225,25.63125,72.8333,15.874779,2
658,2012-10-19,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424,2012,10,19,Friday,Winter,Oct,Mist,Friday,13.882743362831858,86.11725663716814,23.096653,26.894800000000004,81.5,9.041917999999999,1
659,2012-10-20,4,1,10,0,6,0,1,0.484167,0.472842,0.572917,0.117537,2806,5284,8090,2012,10,20,Saturday,Winter,Oct,Clear,Saturday,34.684796044499386,65.31520395550062,19.850847,23.6421,57.2917,7.874979,2
660,2012-10-21,4,1,10,0,0,0,1,0.464167,0.456429,0.51,0.166054,2132,4692,6824,2012,10,21,Sunday,Winter,Oct,Clear,Sunday,31.242672919109026,68.75732708089097,19.030847,22.82145,51.0,11.125618000000001,2
661,2012-10-22,4,1,10,0,1,1,1,0.4875,0.482942,0.568333,0.0814833,830,6228,7058,2012,10,22,Monday,Winter,Oct,Clear,Monday,11.759705298951545,88.24029470104846,19.9875,24.1471,56.833299999999994,5.4593811,2
662,2012-10-23,4,1,10,0,2,1,1,0.544167,0.530304,0.641667,0.0945458,841,6625,7466,2012,10,23,Tuesday,Winter,Oct,Clear,Tuesday,11.264398607018483,88.73560139298151,22.310847,26.5152,64.16669999999999,6.3345686,2
663,2012-10-24,4,1,10,0,3,1,1,0.5875,0.558721,0.63625,0.0727792,795,6898,7693,2012,10,24,Wednesday,Winter,Oct,Clear,Wednesday,10.334069933705967,89.66593006629402,24.087500000000002,27.93605,63.625,4.8762064,2
664,2012-10-25,4,1,10,0,4,1,2,0.55,0.529688,0.800417,0.124375,875,6484,7359,2012,10,25,Thursday,Winter,Oct,Mist,Thursday,11.890202473162114,88.10979752683788,22.55,26.4844,80.0417,8.333125,2
665,2012-10-26,4,1,10,0,5,1,2,0.545833,0.52275,0.807083,0.132467,1182,6262,7444,2012,10,26,Friday,Winter,Oct,Mist,Friday,15.878559914024718,84.12144008597528,22.379153000000002,26.137500000000003,80.7083,8.875289,2
666,2012-10-27,4,1,10,0,6,0,2,0.53,0.515133,0.72,0.235692,2643,5209,7852,2012,10,27,Saturday,Winter,Oct,Mist,Saturday,33.6602139582272,66.3397860417728,21.73,25.756649999999997,72.0,15.791364000000002,2
667,2012-10-28,4,1,10,0,0,0,2,0.4775,0.467771,0.694583,0.398008,998,3461,4459,2012,10,28,Sunday,Winter,Oct,Mist,Sunday,22.38169993272034,77.61830006727965,19.5775,23.38855,69.4583,26.666535999999997,3
668,2012-10-29,4,1,10,0,1,1,3,0.44,0.4394,0.88,0.3582,2,20,22,2012,10,29,Monday,Winter,Oct,Light Snow/Rain,Monday,9.090909090909092,90.9090909090909,18.04,21.97,88.0,23.9994,0
669,2012-10-30,4,1,10,0,2,1,2,0.318182,0.309909,0.825455,0.213009,87,1009,1096,2012,10,30,Tuesday,Winter,Oct,Mist,Tuesday,7.937956204379562,92.06204379562044,13.045462,15.49545,82.5455,14.271603,0
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,2012,10,31,Wednesday,Winter,Oct,Mist,Wednesday,7.527847646424722,92.47215235357528,14.657499999999999,18.055,66.6667,11.166689,1
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,2012,11,1,Thursday,Winter,Nov,Mist,Thursday,7.784831272970264,92.21516872702973,14.999153000000002,18.4971,58.166700000000006,10.542182,3
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,2012,11,2,Friday,Winter,Nov,Clear,Friday,10.569522832221653,89.43047716777835,14.555,17.802100000000003,52.208299999999994,17.833725,3
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,2012,11,3,Saturday,Winter,Nov,Mist,Saturday,20.02724795640327,79.97275204359673,14.076653,16.1923,49.125,18.125443,3
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,2012,11,4,Sunday,Winter,Nov,Clear,Sunday,23.516741727041314,76.4832582729587,13.359153,16.4769,53.2917,12.000236,3
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,378,4881,5259,2012,11,5,Monday,Winter,Nov,Clear,Monday,7.187678265830005,92.81232173416998,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,3
676,2012-11-06,4,1,11,0,2,1,1,0.280833,0.281567,0.567083,0.173513,466,5220,5686,2012,11,6,Tuesday,Winter,Nov,Clear,Tuesday,8.195568061906437,91.80443193809357,11.514153,14.07835,56.7083,11.625371,3
677,2012-11-07,4,1,11,0,3,1,2,0.295833,0.274621,0.5475,0.304108,326,4709,5035,2012,11,7,Wednesday,Winter,Nov,Mist,Wednesday,6.4746772591857,93.5253227408143,12.129153,13.73105,54.75,20.375236,3
678,2012-11-08,4,1,11,0,4,1,1,0.352174,0.341891,0.333478,0.347835,340,4975,5315,2012,11,8,Thursday,Winter,Nov,Clear,Thursday,6.3969896519285045,93.60301034807149,14.439134,17.09455,33.3478,23.304945,3
679,2012-11-09,4,1,11,0,5,1,1,0.361667,0.355413,0.540833,0.214558,709,5283,5992,2012,11,9,Friday,Winter,Nov,Clear,Friday,11.832443257676903,88.1675567423231,14.828347,17.77065,54.0833,14.375386,3
680,2012-11-10,4,1,11,0,6,0,1,0.389167,0.393937,0.645417,0.0578458,2090,4446,6536,2012,11,10,Saturday,Winter,Nov,Clear,Saturday,31.976744186046513,68.02325581395348,15.955846999999999,19.696849999999998,64.5417,3.8756686,2
681,2012-11-11,4,1,11,0,0,0,1,0.420833,0.421713,0.659167,0.1275,2290,4562,6852,2012,11,11,Sunday,Winter,Nov,Clear,Sunday,33.42089900758903,66.57910099241097,17.254153000000002,21.08565,65.91669999999999,8.5425,2
682,2012-11-12,4,1,11,1,1,0,1,0.485,0.475383,0.741667,0.173517,1097,5172,6269,2012,11,12,Monday,Winter,Nov,Clear,Monday,17.49880363694369,82.50119636305631,19.884999999999998,23.76915,74.16669999999999,11.625639,2
683,2012-11-13,4,1,11,0,2,1,2,0.343333,0.323225,0.662917,0.342046,327,3767,4094,2012,11,13,Tuesday,Winter,Nov,Mist,Tuesday,7.987298485588666,92.01270151441133,14.076653,16.16125,66.29169999999999,22.917082,3
684,2012-11-14,4,1,11,0,3,1,1,0.289167,0.281563,0.552083,0.199625,373,5122,5495,2012,11,14,Wednesday,Winter,Nov,Clear,Wednesday,6.787989080982712,93.21201091901729,11.855847,14.07815,55.2083,13.374875,3
